HTTrack3.49-2+htsswf+htsjava launched on Mon, 12 Nov 2018 09:07:55 at http://www.jpp.org.in +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qiC1%Ps2u1%s%uN0%I0p7DaK0c8R2H0%kf2A25000000000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" http://www.jpp.org.in -O1 "C:\My Web Sites\JPP" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:22:13	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/16/16
09:22:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/207/145
09:22:31	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/192/132
09:22:36	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/219/156
09:23:01	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/195/135
09:23:01	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/203/141
09:23:04	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/175/125
09:23:08	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/193/133
09:23:15	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/228/165
09:23:32	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/161/121
09:23:41	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/301/198
09:23:46	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/121/102
09:23:54	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/227/164
09:24:20	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/22/21
09:24:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/191/131
09:24:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/225/162
09:24:50	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/172/124
09:24:53	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/202/140
09:24:53	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/33/32
09:25:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/299/196
09:25:28	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/302/199
09:25:37	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/259/179
09:26:54	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/221/158
09:27:05	Warning: 	Found for www.jpp.org.in/index.php/jpp/issue/current
09:27:05	Warning: 	File has moved from www.jpp.org.in/index.php/jpp/issue/current to http://www.jpp.org.in/index.php/jpp/issue/view/32
09:27:06	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/162/122
09:27:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/304/201
09:27:58	Warning: 	Found for www.jpp.org.in/index.php/jpp/notification/getNotificationFeedUrl/atom
09:27:58	Warning: 	File has moved from www.jpp.org.in/index.php/jpp/notification/getNotificationFeedUrl/atom to http://www.jpp.org.in/index.php/jpp/notification/notificationFeed/atom/185632546524d6392ae991
09:27:59	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/122/103
09:28:21	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/27/26
09:28:28	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/306/203
09:29:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/257/177
09:29:38	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/31/30
09:29:46	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/25/24
09:29:48	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/222/159
09:30:03	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/256/176
09:30:06	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/47/46
09:30:08	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/276/185
09:30:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/download/281/188
09:30:25	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/291/39
09:30:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/208/22
09:30:32	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/208/23
09:30:34	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/208/24
09:30:40	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/208/25
09:30:41	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/212/28
09:30:42	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/200/18
09:30:43	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/278/36
09:30:57	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/206/19
09:30:58	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/274/35
